name,type,value,date
化工原理（上）,工学,47657,2020/10/13
化工原理（上）,工学,41001,2020/10/13
化工原理（上）,工学,33797,2020/10/13
化工原理（上）,工学,30482,2020/10/13
化工原理（上）,工学,19576,2020/11/10
化工原理（上）,工学,15145,2020/12/8
化工原理（上）,工学,14384,2020/10/27
化工原理（上）,工学,14212,2020/11/10
化工原理（上）,工学,13731,2020/11/24
化工原理（上）,工学,13090,2020/11/10
化工原理（上）,工学,12710,2020/12/22
化工原理（上）,工学,11387,2020/11/24
化工原理（上）,工学,9002,2020/10/27
化工原理（上）,工学,6773,2020/11/24
化工原理（上）,工学,6359,2020/12/8
化工原理（上）,工学,6129,2020/11/10
化工原理（上）,工学,5873,2020/10/27
化工原理（上）,工学,5872,2020/12/8
化工原理（上）,工学,4733,2020/12/22
化工原理（上）,工学,4531,2020/12/8
化工原理（上）,工学,4018,2021/1/5
化工原理（上）,工学,3795,2020/11/24
化工原理（上）,工学,3577,2020/10/27
化工原理（上）,工学,2984,2020/12/22
化工原理（上）,工学,2664,2020/12/22
化工原理（上）,工学,1933,2021/1/5
化工原理（上）,工学,1805,2021/1/5
化工原理（上）,工学,950,2021/1/5
化工原理（上册）,工学,46235,2020/10/13
化工原理（上册）,工学,14431,2020/12/8
化工原理（上册）,工学,13534,2020/11/10
化工原理（上册）,工学,11675,2020/10/27
化工原理（上册）,工学,9546,2020/11/24
化工原理（上册）,工学,9351,2020/12/22
化工原理（上册）,工学,968,2021/1/5
化工原理（下）,工学,42385,2020/10/13
化工原理（下）,工学,28973,2020/10/13
化工原理（下）,工学,15728,2020/10/27
化工原理（下）,工学,12916,2020/12/22
化工原理（下）,工学,11605,2020/11/24
化工原理（下）,工学,10681,2020/10/27
化工原理（下）,工学,6132,2020/11/10
化工原理（下）,工学,5460,2020/12/22
化工原理（下）,工学,3102,2020/11/24
化工原理（下）,工学,2538,2020/11/10
化工原理（下）,工学,2524,2020/12/8
化工原理（下）,工学,1818,2020/12/8
化工原理（下）,工学,1406,2021/1/5
化工原理（下）,工学,1112,2021/1/5
化工原理（下册）,工学,33884,2020/10/13
化工原理（下册）,工学,14231,2020/10/27
化工原理（下册）,工学,13581,2020/12/8
化工原理（下册）,工学,8053,2020/11/24
化工原理（下册）,工学,4968,2020/11/10
化工原理（下册）,工学,4296,2021/1/5
化工原理（下册）,工学,2684,2020/12/22
化学创造美好生活,理学,38140,2020/10/13
化学创造美好生活,理学,15450,2020/11/10
化学创造美好生活,理学,12345,2020/11/24
化学创造美好生活,理学,7421,2020/12/8
化学创造美好生活,理学,4833,2020/10/27
化学创造美好生活,理学,2035,2021/1/5
化学创造美好生活,理学,397,2020/12/22
化学反应工程,工学,20526,2020/10/13
化学反应工程,工学,17840,2020/12/8
化学反应工程,工学,17690,2020/11/10
化学反应工程,工学,17434,2020/12/22
化学反应工程,工学,15350,2020/12/22
化学反应工程,工学,13358,2020/10/27
化学反应工程,工学,12662,2020/11/24
化学反应工程,工学,9753,2020/11/10
化学反应工程,工学,9002,2020/10/27
化学反应工程,工学,7688,2021/1/5
化学反应工程,工学,6170,2020/11/24
化学反应工程,工学,5755,2020/12/8
化学反应工程,工学,3463,2020/10/13
化学反应工程,工学,286,2021/1/5
化学概论,理学,58730,2020/10/13
化学概论,理学,17175,2020/11/10
化学概论,理学,15390,2020/11/24
化学概论,理学,7819,2020/12/22
化学概论,理学,7593,2020/12/8
化学概论,理学,2167,2021/1/5
化学概论,理学,370,2020/10/27
化学工程基础,理学,59029,2020/10/13
化学工程基础,理学,14878,2020/10/27
化学工程基础,理学,12356,2020/12/8
化学工程基础,理学,11010,2020/12/22
化学工程基础,理学,8695,2020/11/10
化学工程基础,理学,5783,2020/11/24
化学工程基础,理学,1035,2021/1/5
化学工程与工艺专业实验,工学,12626,2020/11/24
化学工程与工艺专业实验,工学,12000,2020/12/22
化学工程与工艺专业实验,工学,10771,2020/11/10
化学工程与工艺专业实验,工学,8222,2020/10/27
化学工程与工艺专业实验,工学,6196,2020/12/8
化学工程与工艺专业实验,工学,1233,2021/1/5
化学工程与工艺专业实验,工学,1166,2020/10/13
化学实验安全知识,理学,60268,2020/10/13
化学实验安全知识,理学,16676,2020/11/24
化学实验安全知识,理学,15283,2020/12/22
化学实验安全知识,理学,14440,2020/10/27
化学实验安全知识,理学,5215,2020/11/10
化学实验安全知识,理学,2969,2021/1/5
化学实验安全知识,理学,2355,2020/12/8
化学实验室安全基础,理学,17103,2020/12/22
化学实验室安全基础,理学,12952,2020/11/10
化学实验室安全基础,理学,7942,2020/10/13
化学实验室安全基础,理学,7823,2020/10/27
化学实验室安全基础,理学,6466,2020/12/8
化学实验室安全基础,理学,3948,2020/11/24
化学实验室安全基础,理学,275,2021/1/5
化学实验室安全科学,工学,34993,2020/10/13
化学实验室安全科学,工学,18492,2020/10/27
化学实验室安全科学,工学,15240,2020/11/10
化学实验室安全科学,工学,6356,2020/12/8
化学实验室安全科学,工学,5703,2020/11/24
化学实验室安全科学,工学,3091,2021/1/5
化学实验室安全科学,工学,2837,2020/12/22
化学信息学,理学,13139,2020/10/27
化学信息学,理学,10568,2020/11/24
化学信息学,理学,8809,2020/12/8
化学信息学,理学,7316,2020/11/10
化学信息学,理学,7045,2021/1/5
化学信息学,理学,6155,2020/10/13
化学信息学,理学,5259,2020/12/22
化学与健康,理学,12317,2020/10/13
化学与健康,理学,11665,2020/12/8
化学与健康,理学,6710,2020/11/10
化学与健康,理学,5815,2021/1/5
化学与健康,理学,5179,2020/12/22
化学与健康,理学,4202,2020/10/27
化学与健康,理学,2642,2020/11/24
化学与人类文明,理学,33840,2020/10/13
化学与人类文明,理学,19359,2020/10/27
化学与人类文明,理学,9227,2020/12/8
化学与人类文明,理学,4907,2020/12/22
化学与人类文明,理学,4322,2021/1/5
化学与人类文明,理学,4006,2020/11/10
化学与人类文明,理学,3094,2020/11/24
化学与社会,理学,46231,2020/10/13
化学与社会,理学,13969,2020/11/10
化学与社会,理学,9875,2020/11/24
化学与社会,理学,4949,2020/12/8
化学与社会,理学,3708,2020/12/22
化学与社会,理学,2345,2021/1/5
化学与社会,理学,1503,2020/10/27
化学与社会CAP,理学,18800,2020/10/13
化学与社会CAP,理学,16457,2020/11/10
化学与社会CAP,理学,9131,2020/11/24
化学与社会CAP,理学,7331,2021/1/5
化学与社会CAP,理学,5680,2020/10/27
化学与社会CAP,理学,2582,2020/12/22
化学与社会CAP,理学,2162,2020/12/8
化学制药工艺学,工学,16752,2020/10/27
化学制药工艺学,工学,13110,2020/11/10
化学制药工艺学,工学,8722,2020/11/24
化学制药工艺学,工学,6610,2021/1/5
化学制药工艺学,工学,5083,2020/10/13
化学制药工艺学,工学,1756,2020/12/22
化学制药工艺学,工学,738,2020/12/8
化妆品工艺学,工学,22187,2020/10/13
化妆品工艺学,工学,12261,2020/11/10
化妆品工艺学,工学,10591,2020/12/8
化妆品工艺学,工学,9474,2020/10/27
化妆品工艺学,工学,3275,2020/11/24
化妆品工艺学,工学,3007,2021/1/5
化妆品工艺学,工学,2850,2020/12/22
画法几何,工学,51311,2020/10/13
画法几何,工学,49046,2020/10/13
画法几何,工学,42011,2020/10/13
画法几何,工学,23798,2020/10/13
画法几何,工学,19738,2020/12/22
画法几何,工学,15744,2020/11/24
画法几何,工学,14747,2020/12/8
画法几何,工学,13392,2020/11/10
画法几何,工学,12637,2020/12/8
画法几何,工学,11028,2020/11/24
画法几何,工学,10589,2020/10/27
画法几何,工学,10155,2020/11/10
画法几何,工学,9878,2020/12/8
画法几何,工学,8717,2020/10/27
画法几何,工学,8196,2020/11/10
画法几何,工学,7029,2020/11/10
画法几何,工学,6425,2020/10/27
画法几何,工学,5347,2020/12/22
画法几何,工学,4594,2020/12/8
画法几何,工学,4083,2021/1/5
画法几何,工学,3487,2020/12/22
画法几何,工学,3373,2020/10/27
画法几何,工学,2576,2021/1/5
画法几何,工学,1720,2021/1/5
画法几何,工学,1522,2020/11/24
画法几何,工学,936,2020/11/24
画法几何,工学,570,2020/12/22
画法几何,工学,221,2021/1/5
画法几何及机械制图,工学,19770,2020/12/22
画法几何及机械制图,工学,19123,2020/10/27
画法几何及机械制图,工学,10547,2020/10/13
画法几何及机械制图,工学,5016,2020/11/10
画法几何及机械制图,工学,3618,2020/12/8
画法几何及机械制图,工学,1173,2020/11/24
画法几何及机械制图,工学,455,2021/1/5
画法几何及土木工程制图（上）,工学,17897,2020/12/8
画法几何及土木工程制图（上）,工学,16937,2020/11/10
画法几何及土木工程制图（上）,工学,16930,2020/11/24
画法几何及土木工程制图（上）,工学,16673,2020/12/22
画法几何及土木工程制图（上）,工学,8531,2020/10/27
画法几何及土木工程制图（上）,工学,5055,2020/10/13
画法几何及土木工程制图（上）,工学,916,2021/1/5
画法几何及土木工程制图（下）,工学,16910,2020/10/27
画法几何及土木工程制图（下）,工学,15138,2020/12/8
画法几何及土木工程制图（下）,工学,13994,2020/12/22
画法几何及土木工程制图（下）,工学,13506,2020/11/10
画法几何及土木工程制图（下）,工学,8126,2020/10/13
画法几何及土木工程制图（下）,工学,4371,2020/11/24
画法几何及土木工程制图（下）,工学,680,2021/1/5
画法几何与工程制图,工学,14964,2020/12/8
画法几何与工程制图,工学,9494,2020/11/24
画法几何与工程制图,工学,6873,2020/10/27
画法几何与工程制图,工学,4356,2020/12/22
画法几何与工程制图,工学,2573,2020/11/10
画法几何与工程制图,工学,847,2020/10/13
画法几何与工程制图,工学,589,2021/1/5
画法几何与技术制图基础,工学,49659,2020/10/13
画法几何与技术制图基础,工学,18351,2020/12/22
画法几何与技术制图基础,工学,14742,2020/11/24
画法几何与技术制图基础,工学,12227,2020/11/10
画法几何与技术制图基础,工学,10966,2020/10/27
画法几何与技术制图基础,工学,2968,2020/12/8
画法几何与技术制图基础,工学,605,2021/1/5
画法几何与阴影透视,工学,41780,2020/10/13
画法几何与阴影透视,工学,19215,2020/10/27
画法几何与阴影透视,工学,9625,2020/12/22
画法几何与阴影透视,工学,6956,2020/12/8
画法几何与阴影透视,工学,5349,2020/11/24
画法几何与阴影透视,工学,441,2021/1/5
画法几何与阴影透视,工学,277,2020/11/10
环境安全与绿色化学（双语）,理学,36788,2020/10/13
环境安全与绿色化学（双语）,理学,19229,2020/11/24
环境安全与绿色化学（双语）,理学,9967,2020/10/27
环境安全与绿色化学（双语）,理学,9688,2020/12/8
环境安全与绿色化学（双语）,理学,7972,2020/12/22
环境安全与绿色化学（双语）,理学,3130,2020/11/10
环境安全与绿色化学（双语）,理学,1386,2021/1/5
环境保护导论,工学,27891,2020/10/13
环境保护导论,工学,16395,2020/11/10
环境保护导论,工学,13622,2020/12/22
环境保护导论,工学,7984,2020/11/24
环境保护导论,工学,6315,2020/12/8
环境保护导论,工学,5796,2020/10/27
环境保护导论,工学,90,2021/1/5
环境保护与生态文明,工学,34014,2020/10/13
环境保护与生态文明,工学,19116,2020/11/10
环境保护与生态文明,工学,6090,2021/1/5
环境保护与生态文明,工学,5443,2020/12/8
环境保护与生态文明,工学,4426,2020/12/22
环境保护与生态文明,工学,1562,2020/11/24
环境保护与生态文明,工学,84,2020/10/27
环境地质调查思维与实战,工学,14834,2020/12/22
环境地质调查思维与实战,工学,14538,2020/10/13
环境地质调查思维与实战,工学,12943,2020/12/8
环境地质调查思维与实战,工学,11963,2020/11/10
环境地质调查思维与实战,工学,11732,2020/10/27
环境地质调查思维与实战,工学,592,2021/1/5
环境地质调查思维与实战,工学,576,2020/11/24
环境地质学,工学,14192,2020/11/24
环境地质学,工学,11958,2020/12/22
环境地质学,工学,7575,2020/10/13
环境地质学,工学,6946,2020/12/8
环境地质学,工学,6013,2020/10/27
环境地质学,工学,5424,2020/11/10
环境地质学,工学,79,2021/1/5
环境毒理学,工学,33546,2020/10/13
环境毒理学,工学,26823,2020/10/13
环境毒理学,工学,17586,2020/10/27
环境毒理学,工学,12618,2020/10/27
环境毒理学,工学,11003,2020/12/8
环境毒理学,工学,9882,2020/11/24
环境毒理学,工学,9850,2020/11/10
环境毒理学,工学,9743,2020/11/24
环境毒理学,工学,6780,2020/12/8
环境毒理学,工学,6525,2020/11/10
环境毒理学,工学,5217,2020/12/22
环境毒理学,工学,4385,2020/12/22
环境毒理学,工学,1422,2021/1/5
环境毒理学,工学,577,2021/1/5
环境分析化学,理学,30010,2020/10/13
环境分析化学,理学,18438,2020/11/24
环境分析化学,理学,15016,2020/10/27
环境分析化学,工学,13866,2020/12/8
环境分析化学,工学,12778,2020/10/13
环境分析化学,理学,10849,2020/12/8
环境分析化学,工学,7186,2020/11/24
环境分析化学,工学,6970,2020/10/27
环境分析化学,工学,4899,2020/11/10
环境分析化学,工学,4128,2021/1/5
环境分析化学,理学,1971,2020/12/22
环境分析化学,工学,1958,2020/12/22
环境分析化学,理学,1281,2020/11/10
环境分析化学,理学,813,2021/1/5
环境工程CAD,工学,40064,2020/10/13
环境工程CAD,工学,11443,2020/11/10
环境工程CAD,工学,7325,2020/12/8
环境工程CAD,工学,5915,2020/10/27
环境工程CAD,工学,5904,2020/11/24
环境工程CAD,工学,3265,2021/1/5
环境工程CAD,工学,106,2020/12/22
环境工程概论,工学,58367,2020/10/13
环境工程概论,工学,27778,2020/10/13
环境工程概论,工学,15444,2020/10/27
环境工程概论,工学,13695,2020/12/22
环境工程概论,工学,10865,2020/12/8
环境工程概论,工学,10656,2020/10/27
环境工程概论,工学,8143,2020/11/10
环境工程概论,工学,7908,2020/11/24
环境工程概论,工学,7417,2020/11/24
